grid_id	Species	Abundance.trend	summer_host	hetero_mono	pest	primary_host	holocyclic	host_breadth	host_breadth2	native	origin	body_length	tmp.modern	tmp.trend	pre.modern	pre.trend	Cropland	Cropland.trend	PLAND	Longitude	Latitude	Dataset
2615	Pemphigus spp.	10.8903244375353	forb_tree	V	N	Populus	Y	M	M	Y	Nearctic	1.7	8.77440493394222	0.0105978951790266	78.279763000352	0.010158686769823	0.435840156517404	-0.0251991877175933	0.651828684069271	-88.61397044	42.62722967	Midwest
2615	Monellia caryella	-7.15714085280473	tree	M	Y	None	Y	M	M	Y	Nearctic	1.55	8.77440493394222	0.0105978951790266	78.279763000352	0.010158686769823	0.435840156517404	-0.0251991877175933	0.651828684069271	-88.61397044	42.62722967	Midwest
2615	Capitophorus hippophaes	-5.50931751146014	forb	H	N	Elaeagnus_Hoppophae	Y	O	OP	N	Palearctic	1.8	8.77440493394222	0.0105978951790266	78.279763000352	0.010158686769823	0.435840156517404	-0.0251991877175933	0.651828684069271	-88.61397044	42.62722967	Midwest
2615	Tetraneura spp.	-4.63870254715358	grass	H	Y	Ulmus	Y	O	OP	N	Palearctic	2.15	8.77440493394222	0.0105978951790266	78.279763000352	0.010158686769823	0.435840156517404	-0.0251991877175933	0.651828684069271	-88.61397044	42.62722967	Midwest
2615	Prociphilus spp.	-2.21262763692932	forb_grass_tree	V	N	Fraxinus	NA	O	OP	Y	Nearctic	3.9	8.77440493394222	0.0105978951790266	78.279763000352	0.010158686769823	0.435840156517404	-0.0251991877175933	0.651828684069271	-88.61397044	42.62722967	Midwest
2615	Myzus persicae	-2.92982615755071	forb	H	Y	Prunus	Y	P	OP	N	Palearctic	1.75	8.77440493394222	0.0105978951790266	78.279763000352	0.010158686769823	0.435840156517404	-0.0251991877175933	0.651828684069271	-88.61397044	42.62722967	Midwest
2615	Rhopalosiphum oxyacanthae	-11.2146179236475	grass	H	Y	Pyroidae	Y	O	OP	Y	Nearctic	2.35	8.77440493394222	0.0105978951790266	78.279763000352	0.010158686769823	0.435840156517404	-0.0251991877175933	0.651828684069271	-88.61397044	42.62722967	Midwest
2615	Thripsaphis spp.	5.8990700893137	grass	M	N	None	N	M	M	Y	Nearctic	2.2	8.77440493394222	0.0105978951790266	78.279763000352	0.010158686769823	0.435840156517404	-0.0251991877175933	0.651828684069271	-88.61397044	42.62722967	Midwest
2615	Sipha elegans	-14.9846995819396	grass	M	Y	None	Y	O	OP	N	Palearctic	1.75	8.77440493394222	0.0105978951790266	78.279763000352	0.010158686769823	0.435840156517404	-0.0251991877175933	0.651828684069271	-88.61397044	42.62722967	Midwest
2615	Aphis sambuci	3.7974839214719	forb	H	N	Sambucus	Y	P	OP	N	Palearctic	2.45	8.77440493394222	0.0105978951790266	78.279763000352	0.010158686769823	0.435840156517404	-0.0251991877175933	0.651828684069271	-88.61397044	42.62722967	Midwest
2615	Macrosiphum euphorbiae	-12.0565393914035	shrub	H	Y	Rosa	Y	P	OP	Y	Nearctic	2.65	8.77440493394222	0.0105978951790266	78.279763000352	0.010158686769823	0.435840156517404	-0.0251991877175933	0.651828684069271	-88.61397044	42.62722967	Midwest
2615	Schizaphis graminum	-2.35142050350571	grass	M	Y	None	Y	O	OP	N	Palearctic	1.7	8.77440493394222	0.0105978951790266	78.279763000352	0.010158686769823	0.435840156517404	-0.0251991877175933	0.651828684069271	-88.61397044	42.62722967	Midwest
2615	Capitophorus elaeagni	-9.90129856877061	forb	H	N	Elaeagnus	Y	O	OP	N	Palearctic	2.2	8.77440493394222	0.0105978951790266	78.279763000352	0.010158686769823	0.435840156517404	-0.0251991877175933	0.651828684069271	-88.61397044	42.62722967	Midwest
2615	Rhopalosiphum rufiabdominale	-10.8997198872888	forb_grass	H	Y	Prunus	Y	P	OP	N	Palearctic	2.3	8.77440493394222	0.0105978951790266	78.279763000352	0.010158686769823	0.435840156517404	-0.0251991877175933	0.651828684069271	-88.61397044	42.62722967	Midwest
2615	Calaphis betulella	-1.50008381266344	tree	M	N	None	Y	M	M	Y	Nearctic	2.25	8.77440493394222	0.0105978951790266	78.279763000352	0.010158686769823	0.435840156517404	-0.0251991877175933	0.651828684069271	-88.61397044	42.62722967	Midwest
2615	Forda marginata	-16.6004826931949	grass	M	Y	None	N	O	OP	N	Palearctic	2.35	8.77440493394222	0.0105978951790266	78.279763000352	0.010158686769823	0.435840156517404	-0.0251991877175933	0.651828684069271	-88.61397044	42.62722967	Midwest
2615	Hyalopterus pruni	-8.62424969690584	grass	H	Y	Prunus	Y	M	M	N	Palearctic	2.05	8.77440493394222	0.0105978951790266	78.279763000352	0.010158686769823	0.435840156517404	-0.0251991877175933	0.651828684069271	-88.61397044	42.62722967	Midwest
2620	Anoecia corni	-10.0585172626564	grass	H	Y	Cornus	Y	O	OP	N	Palearctic	2.35	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Nearctaphis bakeri	-13.3208172312755	forb	H	N	Pomoideae	Y	O	OP	Y	Nearctic	1.85	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Tinocallis saltans	3.48976020972274	tree	M	N	None	Y	M	M	N	Palearctic	1.8	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Rhopalosiphum padi	-7.1253801212266	grass	M	Y	Prunus	N	O	OP	Y	Nearctic	2.45	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Dysaphis plantaginea	-12.1386510546	tree	H	Y	Malus	Y	M	M	N	Palearctic	2.35	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Anoecia setariae	-3.4297083362953	grass	M	N	None	Y	O	OP	Y	Nearctic	1.8	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Chaitophorus populicola	-25.5557780349814	tree	M	N	None	Y	M	M	Y	Nearctic	2.25	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Hyadaphis foeniculi	-1.91463913012809	forb	H	N	Symphoricarpos	Y	O	OP	N	Palearctic	1.95	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Aphis spiraecola	-10.463259718428	shrub	H	Y	Spiraea	Y	P	OP	N	Palearctic	1.7	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Hyadaphis tataricae	-14.5245687051238	shrub	M	N	None	Y	M	M	N	Palearctic	1.8	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Aphis coreopsidis	-3.94866919072898	forb	H	N	Nyssa	Y	P	OP	Y	Nearctic	1.65	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Aphis fabae	2.36756508584559	forb	H	Y	Viburnum_Euonymus	Y	P	OP	N	Palearctic	2.3	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Hayhurstia atriplicis	-14.0221062020161	forb	M	Y	None	Y	O	OP	N	Palearctic	2.2	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Aphis nasturtii	-11.4195723311984	forb	H	Y	Rhamnus	Y	P	OP	N	Palearctic	1.65	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Sitobion avenae	4.90464299605489	grass	M	Y	None	Y	O	OP	N	Palearctic	2.3	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Aphis craccivora	-7.64487733070788	forb	M	Y	None	N	P	OP	N	Palearctic	1.8	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Nearctaphis crataegifoliae	-9.3255235536823	forb	H	N	Crataegus	Y	O	OP	Y	Nearctic	2.05	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Pemphigus spp.	9.36922778700115	forb_tree	V	N	Populus	Y	M	M	Y	Nearctic	1.7	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Protaphis middletonii	-1.28019772414329	forb_grass	M	N	None	Y	P	OP	Y	Nearctic	2	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Myzus lythri	-8.73217790258883	forb	H	N	Prunus	Y	P	OP	N	Palearctic	1.9	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Therioaphis trifolii	-10.0355114630626	forb	M	Y	None	Y	O	OP	N	Palearctic	1.8	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Hamamelistes spinosus	0.789350454354198	tree	H	N	Hamamelis	Y	M	M	Y	Nearctic	2	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Rhopalosiphum cerasifoliae	-1.10722237771875	grass	H	N	Prunus	Y	P	OP	Y	Nearctic	2.25	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Capitophorus elaeagni	-10.5840569950454	forb	H	N	Elaeagnus	Y	O	OP	N	Palearctic	2.2	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Aphis glycines	-24.6768608354546	forb	H	Y	Rhamnus	Y	O	OP	N	Palearctic	1.45	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Uroleucon taraxaci	-6.75404376129895	forb	M	N	None	Y	M	M	N	Palearctic	3.15	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Geoica utricularia	-15.4242070307357	grass	M	Y	None	N	O	OP	N	Palearctic	2.3	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Hysteroneura setariae	-16.0398227707008	grass	H	Y	Prunus	Y	P	OP	Y	Nearctic	1.7	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Aphis nerii	-1.98772825318709	forb	M	N	None	N	M	M	N	Palearctic	2.05	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Forda marginata	-17.8607412186313	grass	M	Y	None	N	O	OP	N	Palearctic	2.35	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Rhopalosiphum nymphaeae	-8.06725240939682	forb_grass	H	N	Prunus	Y	P	OP	N	Palearctic	2.25	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Anoecia oenotherae	-7.81810768976818	grass	H	N	Cornus	Y	M	M	Y	Nearctic	1.5	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Aphis gossypii	-1.12316935716257	forb	H	Y	Rhamnus	Y	P	OP	N	Palearctic	1.35	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Aulacorthum solani	-12.3043377524436	forb	M	Y	None	Y	P	OP	N	Palearctic	2.4	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Acyrthosiphon pisum	-6.53479699720507	forb	M	Y	None	Y	O	OP	N	Palearctic	3.45	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Capitophorus hippophaes	-5.12824365493567	forb	H	N	Elaeagnus_Hoppophae	Y	O	OP	N	Palearctic	1.8	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Macrosiphum euphorbiae	-10.4892349647776	shrub	H	Y	Rosa	Y	P	OP	Y	Nearctic	2.65	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Rhopalosiphum rufiabdominale	-11.1043448838339	forb_grass	H	Y	Prunus	Y	P	OP	N	Palearctic	2.3	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Myzus persicae	-8.48568662207942	forb	H	Y	Prunus	Y	P	OP	N	Palearctic	1.75	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Hyalopterus pruni	-9.74264327607487	grass	H	Y	Prunus	Y	M	M	N	Palearctic	2.05	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Lipaphis pseudobrassicae	-11.1884011640485	forb	M	Y	None	Y	O	OP	N	Palearctic	1.9	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Iziphya flabella	0.0344274489494367	grass	M	N	None	Y	M	M	Y	Nearctic	1.75	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Sipha elegans	-13.3941462197117	grass	M	Y	None	Y	O	OP	N	Palearctic	1.75	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Cavariella aegopodii	-5.90542758350533	forb	H	Y	Salix	Y	O	OP	N	Palearctic	1.8	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Rhopalosiphum maidis	-15.7782030735833	grass	M	Y	None	N	O	OP	N	Palearctic	1.65	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Prociphilus spp.	-6.64439523081384	forb_grass_tree	V	N	Fraxinus	NA	O	OP	Y	Nearctic	3.9	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Tetraneura spp.	-11.888013435726	grass	H	Y	Ulmus	Y	O	OP	N	Palearctic	2.15	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Rhopalosiphoninus staphyleae	-3.50912168619101	forb_grass	H	N	Staphylea	Y	P	OP	N	Palearctic	2.65	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Schizaphis graminum	-4.00478864163654	grass	M	Y	None	Y	O	OP	N	Palearctic	1.7	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Thripsaphis spp.	6.64818265047102	grass	M	N	None	N	M	M	Y	Nearctic	2.2	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Colopha ulmicola	-4.09259075131572	grass	H	N	Ulmus	Y	M	M	Y	Nearctic	1.3	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Anoecia cornicola	-7.3189546724683	grass	H	N	Cornus	Y	O	OP	Y	Nearctic	1.7	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Aphis sambuci	3.50366027077234	forb	H	N	Sambucus	Y	P	OP	N	Palearctic	2.45	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Aphis illinoisensis	-0.769713185071008	forb	H	Y	Viburnum	Y	O	OP	Y	Nearctic	1.85	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Therioaphis riehmi	-7.40412536635761	forb	M	Y	None	Y	O	OP	N	Palearctic	2.35	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2620	Rhopalosiphum oxyacanthae	-12.1354886211663	grass	H	Y	Pyroidae	Y	O	OP	Y	Nearctic	2.35	10.2386906728415	0.00954791843540475	82.062501175063	0.0108093369637084	0.304183950971182	-0.0209759083039214	0.377726342724335	-85.39135191	42.42671993	Midwest
2709	Chaitophorus populicola	-16.216779769909	tree	M	N	None	Y	M	M	Y	Nearctic	2.25	9.27916683256626	0.0104085079470657	74.1785728647595	0.0104238513750129	0.425778608384174	-0.0162405890201969	0.624775483838465	-84.67254388	42.79813569	Midwest
2709	Hysteroneura setariae	-15.7706737306291	grass	H	Y	Prunus	Y	P	OP	Y	Nearctic	1.7	9.27916683256626	0.0104085079470657	74.1785728647595	0.0104238513750129	0.425778608384174	-0.0162405890201969	0.624775483838465	-84.67254388	42.79813569	Midwest
2709	Sitobion avenae	5.43587655409234	grass	M	Y	None	Y	O	OP	N	Palearctic	2.3	9.27916683256626	0.0104085079470657	74.1785728647595	0.0104238513750129	0.425778608384174	-0.0162405890201969	0.624775483838465	-84.67254388	42.79813569	Midwest
2709	Rhopalosiphum cerasifoliae	-2.33963414955468	grass	H	N	Prunus	Y	P	OP	Y	Nearctic	2.25	9.27916683256626	0.0104085079470657	74.1785728647595	0.0104238513750129	0.425778608384174	-0.0162405890201969	0.624775483838465	-84.67254388	42.79813569	Midwest
2709	Dysaphis plantaginea	-13.516425775122	tree	H	Y	Malus	Y	M	M	N	Palearctic	2.35	9.27916683256626	0.0104085079470657	74.1785728647595	0.0104238513750129	0.425778608384174	-0.0162405890201969	0.624775483838465	-84.67254388	42.79813569	Midwest
2709	Geoica utricularia	-15.7665325926149	grass	M	Y	None	N	O	OP	N	Palearctic	2.3	9.27916683256626	0.0104085079470657	74.1785728647595	0.0104238513750129	0.425778608384174	-0.0162405890201969	0.624775483838465	-84.67254388	42.79813569	Midwest
2709	Anoecia cornicola	-7.540296239234	grass	H	N	Cornus	Y	O	OP	Y	Nearctic	1.7	9.27916683256626	0.0104085079470657	74.1785728647595	0.0104238513750129	0.425778608384174	-0.0162405890201969	0.624775483838465	-84.67254388	42.79813569	Midwest
2709	Aphis nasturtii	-12.0113675502349	forb	H	Y	Rhamnus	Y	P	OP	N	Palearctic	1.65	9.27916683256626	0.0104085079470657	74.1785728647595	0.0104238513750129	0.425778608384174	-0.0162405890201969	0.624775483838465	-84.67254388	42.79813569	Midwest
2709	Capitophorus elaeagni	-13.2177425000423	forb	H	N	Elaeagnus	Y	O	OP	N	Palearctic	2.2	9.27916683256626	0.0104085079470657	74.1785728647595	0.0104238513750129	0.425778608384174	-0.0162405890201969	0.624775483838465	-84.67254388	42.79813569	Midwest
2709	Nearctaphis bakeri	-12.2383000487714	forb	H	N	Pomoideae	Y	O	OP	Y	Nearctic	1.85	9.27916683256626	0.0104085079470657	74.1785728647595	0.0104238513750129	0.425778608384174	-0.0162405890201969	0.624775483838465	-84.67254388	42.79813569	Midwest
2709	Nearctaphis crataegifoliae	-11.7776581822997	forb	H	N	Crataegus	Y	O	OP	Y	Nearctic	2.05	9.27916683256626	0.0104085079470657	74.1785728647595	0.0104238513750129	0.425778608384174	-0.0162405890201969	0.624775483838465	-84.67254388	42.79813569	Midwest
2709	Anoecia corni	-15.7941660756179	grass	H	Y	Cornus	Y	O	OP	N	Palearctic	2.35	9.27916683256626	0.0104085079470657	74.1785728647595	0.0104238513750129	0.425778608384174	-0.0162405890201969	0.624775483838465	-84.67254388	42.79813569	Midwest
2709	Rhopalosiphum padi	-6.90157099019271	grass	M	Y	Prunus	N	O	OP	Y	Nearctic	2.45	9.27916683256626	0.0104085079470657	74.1785728647595	0.0104238513750129	0.425778608384174	-0.0162405890201969	0.624775483838465	-84.67254388	42.79813569	Midwest
2709	Myzus persicae	-11.4701970400298	forb	H	Y	Prunus	Y	P	OP	N	Palearctic	1.75	9.27916683256626	0.0104085079470657	74.1785728647595	0.0104238513750129	0.425778608384174	-0.0162405890201969	0.624775483838465	-84.67254388	42.79813569	Midwest
2709	Myzus lythri	-8.9388044844713	forb	H	N	Prunus	Y	P	OP	N	Palearctic	1.9	9.27916683256626	0.0104085079470657	74.1785728647595	0.0104238513750129	0.425778608384174	-0.0162405890201969	0.624775483838465	-84.67254388	42.79813569	Midwest
2709	Hyadaphis foeniculi	-4.77181601246814	forb	H	N	Symphoricarpos	Y	O	OP	N	Palearctic	1.95	9.27916683256626	0.0104085079470657	74.1785728647595	0.0104238513750129	0.425778608384174	-0.0162405890201969	0.624775483838465	-84.67254388	42.79813569	Midwest
2709	Aphis craccivora	-8.93801954634849	forb	M	Y	None	N	P	OP	N	Palearctic	1.8	9.27916683256626	0.0104085079470657	74.1785728647595	0.0104238513750129	0.425778608384174	-0.0162405890201969	0.624775483838465	-84.67254388	42.79813569	Midwest
2709	Hyadaphis tataricae	-14.8000440237619	shrub	M	N	None	Y	M	M	N	Palearctic	1.8	9.27916683256626	0.0104085079470657	74.1785728647595	0.0104238513750129	0.425778608384174	-0.0162405890201969	0.624775483838465	-84.67254388	42.79813569	Midwest
2709	Macrosiphum euphorbiae	-9.92355488720253	shrub	H	Y	Rosa	Y	P	OP	Y	Nearctic	2.65	9.27916683256626	0.0104085079470657	74.1785728647595	0.0104238513750129	0.425778608384174	-0.0162405890201969	0.624775483838465	-84.67254388	42.79813569	Midwest
2709	Rhopalosiphum nymphaeae	-9.25207904379511	forb_grass	H	N	Prunus	Y	P	OP	N	Palearctic	2.25	9.27916683256626	0.0104085079470657	74.1785728647595	0.0104238513750129	0.425778608384174	-0.0162405890201969	0.624775483838465	-84.67254388	42.79813569	Midwest
2709	Aphis spiraecola	-13.7095021129396	shrub	H	Y	Spiraea	Y	P	OP	N	Palearctic	1.7	9.27916683256626	0.0104085079470657	74.1785728647595	0.0104238513750129	0.425778608384174	-0.0162405890201969	0.624775483838465	-84.67254388	42.79813569	Midwest
2709	Pemphigus spp.	10.130582977651	forb_tree	V	N	Populus	Y	M	M	Y	Nearctic	1.7	9.27916683256626	0.0104085079470657	74.1785728647595	0.0104238513750129	0.425778608384174	-0.0162405890201969	0.624775483838465	-84.67254388	42.79813569	Midwest
2709	Lipaphis pseudobrassicae	-11.3139981028405	forb	M	Y	None	Y	O	OP	N	Palearctic	1.9	9.27916683256626	0.0104085079470657	74.1785728647595	0.0104238513750129	0.425778608384174	-0.0162405890201969	0.624775483838465	-84.67254388	42.79813569	Midwest
2709	Drepanaphis acerifoliae	-1.22544551822749	tree	M	N	None	Y	M	M	Y	Nearctic	2.1	9.27916683256626	0.0104085079470657	74.1785728647595	0.0104238513750129	0.425778608384174	-0.0162405890201969	0.624775483838465	-84.67254388	42.79813569	Midwest
2709	Hyalopterus pruni	-11.9717969780356	grass	H	Y	Prunus	Y	M	M	N	Palearctic	2.05	9.27916683256626	0.0104085079470657	74.1785728647595	0.0104238513750129	0.425778608384174	-0.0162405890201969	0.624775483838465	-84.67254388	42.79813569	Midwest
2709	Cavariella aegopodii	-9.06102043905638	forb	H	Y	Salix	Y	O	OP	N	Palearctic	1.8	9.27916683256626	0.0104085079470657	74.1785728647595	0.0104238513750129	0.425778608384174	-0.0162405890201969	0.624775483838465	-84.67254388	42.79813569	Midwest
2709	Eulachnus rileyi	2.63276925640283	tree	M	N	None	Y	M	M	N	Palearctic	2.65	9.27916683256626	0.0104085079470657	74.1785728647595	0.0104238513750129	0.425778608384174	-0.0162405890201969	0.624775483838465	-84.67254388	42.79813569	Midwest
2709	Aphis fabae	1.47511874909525	forb	H	Y	Viburnum_Euonymus	Y	P	OP	N	Palearctic	2.3	9.27916683256626	0.0104085079470657	74.1785728647595	0.0104238513750129	0.425778608384174	-0.0162405890201969	0.624775483838465	-84.67254388	42.79813569	Midwest
2709	Hamamelistes spinosus	-1.25611371880057	tree	H	N	Hamamelis	Y	M	M	Y	Nearctic	2	9.27916683256626	0.0104085079470657	74.1785728647595	0.0104238513750129	0.425778608384174	-0.0162405890201969	0.624775483838465	-84.67254388	42.79813569	Midwest
2709	Calaphis betulella	2.10782155933016	tree	M	N	None	Y	M	M	Y	Nearctic	2.25	9.27916683256626	0.0104085079470657	74.1785728647595	0.0104238513750129	0.425778608384174	-0.0162405890201969	0.624775483838465	-84.67254388	42.79813569	Midwest
2709	Aphis glycines	-25.9156381616733	forb	H	Y	Rhamnus	Y	O	OP	N	Palearctic	1.45	9.27916683256626	0.0104085079470657	74.1785728647595	0.0104238513750129	0.425778608384174	-0.0162405890201969	0.624775483838465	-84.67254388	42.79813569	Midwest
